食品分类,样品名称,热量(kcal),修正热量(kcal),水分(g),粗蛋白(g),粗脂肪(g),饱和脂肪(g),灰分(g),总碳水化合物(g),膳食纤维(g),糖质总量(g),葡萄糖(g),果糖(g),半乳糖(g),麦芽糖(g),蔗糖(g),乳糖(g),钠(mg),钾(mg),钙(mg),镁(mg),铁(mg),锌(mg),磷(mg),铜(mg),锰(mg),维生素A总量(IU),视网醇当量(RE)(ug),视网醇(ug),α-胡萝卜素(ug),β-胡萝卜素(ug),维生素D总量(IU),维生素D总量(ug),维生素D2(ug),维生素D3(ug),维生素E总量(mg),α-维生素E当量(α-TE)(mg),α-生育酚(mg),β-生育酚(mg),γ-生育酚(mg),δ-生育酚(mg),维生素K1(ug),维生素K2 (MK-4)(ug),维生素K2 (MK-7)(ug),维生素B1(mg),维生素B2(mg),烟碱素(mg),维生素B6(mg),维生素B12(ug),叶酸(ug),维生素C(mg),脂肪酸S总量(mg),酪酸(4:0)(mg),己酸(6:0)(mg),辛酸(8:0)(mg),癸酸(10:0)(mg),月桂酸(12:0)(mg),十三酸(13:0)(mg),肉豆蔻酸(14:0)(mg),十五酸(15:0)(mg),棕榈酸(16:0)(mg),十七酸(17:0)(mg),硬脂酸(18:0)(mg),十九酸(19:0)(mg),花生酸(20:0)(mg),山酸(22:0)(mg),廿四酸(24:0)(mg),脂肪酸M总量(mg),肉豆蔻烯酸(14:1)(mg),棕榈烯酸(16:1)(mg),油酸(18:1)(mg),鳕烯酸(20:1)(mg),芥子酸(22:1)(mg),脂肪酸P总量(mg),亚麻油酸(18:2)(mg),次亚麻油酸(18:3)(mg),十八碳四烯酸(18:4)(mg),花生油酸(20:4)(mg),廿碳五烯酸(20:5)(mg),廿二碳五烯酸(22:5)(mg),廿二碳六烯酸(22:6)(mg),其他脂肪酸(mg),反式脂肪(mg),水解胺基酸总量(mg),天门冬胺酸(Asp)(mg),酥胺酸(Thr)(mg),丝胺酸(Ser)(mg),麸胺酸(Glu)(mg),脯胺酸(Pro)(mg),甘胺酸(Gly)(mg),丙胺酸(Ala)(mg),胱胺酸(Cys)(mg),缬胺酸(Val)(mg),甲硫胺酸(Met)(mg),异白胺酸(Ile)(mg),白胺酸(Leu)(mg),酪胺酸(Tyr)(mg),苯丙胺酸(Phe)(mg),离胺酸(Lys)(mg),组胺酸(His)(mg),精胺酸(Arg)(mg),色胺酸(Trp)(mg),胆固醇(mg),酒精含量(g)
鱼贝类,真鲷(8月),0.020712436311139393,0.020712436311139393,-0.10731939163498105,-0.0059281045751634065,0.07237738097018459,0.014752514774078566,-0.01243077618227689,-0.00826451968070465,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.02352545286601175,-0.10765708957376041,-0.022257616187303986,-0.03999902809365353,-0.019836709148839327,-0.016905271608241908,0.025989764257848103,-0.025,-0.025,-0.024684029968650635,-0.02468403021634492,-0.02468403021634492,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024851609329084916,-0.024851600482345748,-0.024851600392979366,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.01877803501664014,-0.022830882352941177,-0.0629830484125844,-0.02061643835616439,-0.019289901691140785,-0.025,-0.024345112585227712,0.014752401771266861,-0.025,-0.025,-0.025,-0.025,-0.024800158729096966,-0.025,-0.010867485445884182,0.00983310992794413,0.049245925010106474,0.013454967693311122,0.026279268213624106,-0.025,-0.010159274440637151,-0.0673800846648175,-0.025,0.02265272045826546,-0.016708003883881398,0.02133958749485404,0.01213410663318893,-0.006433573558854301,-0.022294984201931115,5.722323394748846e-05,-0.024219134515348028,-0.024049796898368555,-0.015150800957967961,0.0885329493395492,0.056544020942300814,0.25787425314452406,0.12568041757942,-0.025,-0.225,-0.017480685682559505,0.0004511550236570572,-0.005148024316109445,0.008549209770114863,-0.14323728288662593,-0.0201720156383403,-0.009967456391564697,-0.08549803483951013,-0.06273567152449952,0.015970684862269408,0.00019263739762787058,-0.011812627291242439,-0.0018296194720603953,0.0259809322033899,-0.005114333333333332,-0.02854431372549021,0.02832097701149419,-0.028290591032608697,-0.07097650798335092,0.014384007326360436,-0.025
鱼贝类,真鲷(9月),-0.07247612098847522,-0.07247612098847522,0.006468881328797194,0.007352941176470562,-0.025,-0.025,-0.01191754126257803,-0.025,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.02325926213255127,-0.10865793167092842,-0.022722407701385526,-0.03830330728387095,-0.022155211652253072,-0.019982606368744986,0.006792103462028409,-0.025,-0.025,-0.024743058291508933,-0.024743058291508933,-0.024743058291508933,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024948385853594754,-0.02494838277646809,-0.024948382745384128,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.022106062798437277,-0.023529411764705882,-0.0603541157879615,0.016369863013698624,-0.01890922847055017,-0.025,-0.024961522478568022,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.07500000000000001,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.030666597265597922,-0.02256470915669362,-0.029103343465045617,-0.03218390804597701,-0.15160008610899642,-0.012325810674222504,-0.0234639416818537,-0.10526647352311141,-0.012468763025758306,0.008762951731109386,-0.01564527134799021,-0.03932935699738141,-0.03588447034624623,-0.002895480225988706,-0.025666666666666726,-0.004411764705882448,0.01350574712643679,-0.013892663043478304,-0.11514853889616422,-0.025,-0.025
鱼贝类,真鲷(11月),-0.058286116017528714,-0.058286116017528714,-0.0036371823093855893,-0.009104575163398743,-0.00496021954028146,-0.017442403884588377,-0.01221944415651854,-0.025,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.023092151297276195,-0.10742747005556302,-0.022107457780759617,-0.0378140180476559,-0.019708693673190718,-0.01897912764249398,0.0026159064282738065,-0.025,-0.025,-0.024917436095171518,-0.024917436064338206,-0.024917436064338206,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024907524654357267,-0.02490751914117199,-0.024907519085479897,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.01602879467515555,-0.02397058823529412,-0.07520830340468324,-0.0328082191780822,-0.019099565080845475,-0.0199418980741803,-0.024831853231342252,-0.0174427725363474,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.0214810076191386,-0.015192757549732204,-0.011583295583647502,-0.01417104995462603,-0.01535024539741064,-0.025,-0.021369066076808295,-0.07327135914540496,-0.025,-0.015559980734999233,-0.025,-0.013998397454495262,-0.01817044171484723,-0.020006945415068728,-0.02366843325604505,-0.018659153280044832,-0.02470880666287146,-0.02485018965561491,-0.023138434650720876,0.0077798668140438565,-0.0056187363750510415,0.04886251141463168,0.012985459039528358,-0.025,-0.225,-0.05446688042195852,-0.04340200389646531,-0.04992431610942252,-0.03556885775862073,-0.1607861947786,-0.04024052712683433,-0.03238988544649832,-0.11909076622030212,-0.07988784779147204,-0.019608364922921395,-0.02224740575527781,-0.05092822228687813,-0.04559936578676721,-0.015125035310734503,-0.05399776666666661,-0.029508266666666616,-0.0043441666666667045,-0.05733123301630441,-0.052629095425174216,0.0011131729888658598,-0.025
鱼贝类,黄鳍棘鲷,-0.023465459487676615,-0.023465459487676615,-0.04416149689813886,-0.023745098039215706,0.03491994057856142,-0.006387516141538631,-0.013560899348594191,-0.019071516152441008,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.022962466326151263,-0.11041518466537212,-0.016013271530324027,-0.04135024480030105,-0.018286299499317253,-0.01366069039336366,-0.012426188080788894,-0.025,-0.025,-0.024789650511315233,-0.02478965038798198,-0.02478965038798198,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024862362276252676,-0.0248720322999938,-0.024873107582402645,-0.025,-0.024681808346803447,-0.025,-0.025,-0.025,-0.025,0.043875705397192884,-0.016139705882352945,-0.0727086625484844,-0.045438356164383575,-0.009202061345489503,-0.018009064056301587,-0.024173118064426763,-0.006387860137960222,-0.025,-0.025,-0.025,-0.025,-0.024904488200092223,-0.025,-0.0162487991724618,-0.0066326817752457926,0.012114081397889921,-0.01247264677255826,-0.00782766796511623,-0.025,-0.018351632829692738,-0.07147305320587764,-0.025,0.0035954441613922986,-0.025,-0.0027746895479687714,-0.0020173134128838414,-0.011732332989333452,-0.021203345079021427,-0.0013809909527587212,-0.014219360801348101,-0.022804383606182626,-0.018950879626401216,0.027565364724914332,0.012711900855306567,0.22520552506584698,0.04431070169041449,-0.025,-0.225,-0.07184919147754881,-0.052344837183412235,-0.051595744680851124,-0.047270114942528724,-0.15937964589777712,-0.036744365636465284,-0.029061442332725854,-0.2693205798980009,-0.07729654084787578,-0.02762825372757141,-0.037818934889550015,-0.06464212976432931,-0.04856873500171413,-0.017725988700564993,-0.05266666666666672,-0.055705882352941216,-0.014080459770114906,-0.0590692934782609,-0.01139879250665543,0.021735431628669206,-0.025
鱼贝类,黑棘鲷(去皮),-0.023459117859493506,-0.023459117859493506,-0.050795477286371904,-0.00981045751633991,0.02989504040358723,-0.009317787700072432,-0.012401592235862641,-0.01921364762405225,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.023670035652052265,-0.10708660142656642,-0.022097371300580038,-0.04682316731156472,-0.011225534820209382,-0.009991303184372491,-0.002213579057578602,-0.025,-0.025,-0.024810565261650493,-0.024810565443053153,-0.024810565443053153,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024812898719280982,-0.024822759358697294,-0.024823641046729104,-0.025,-0.02474544667744276,-0.02452471482889734,-0.025,-0.025,-0.025,-0.01168788887281146,-0.01948529411764706,-0.06730713977876743,-0.03924657534246576,0.01934843019880659,-0.021142125649798536,-0.024146953349853017,-0.0093182273546565,-0.025,-0.025,-0.025,-0.025,-0.024939819698680532,-0.025,-0.015413404485558292,-0.01376154602074398,0.005954211014815757,-0.017318067960105068,-0.01131788006135332,-0.025,-0.025,-0.07184455447814228,-0.025,0.004818799282795768,-0.00911581527714967,0.0020218049725775483,-0.0014838524663238623,-0.013755096974141292,-0.023044200847714254,-0.005294155395076931,-0.017811503456761225,-0.022959968676271012,-0.012851447412004672,0.02405659184472595,0.03567494156303788,0.1326833086943112,0.03155258989982214,-0.025,-0.225,-0.01771267957526551,-0.006778736431951038,-0.014180851063829825,0.010378591954022964,-0.1490144555219564,-0.017092138184602507,-0.008500520697735006,-0.08108739718829763,-0.07351879383271333,0.021637856962345187,-0.001755984154404422,-0.0014757055571719135,-0.002216660953033911,0.018889830508474592,-0.0027166666666667005,0.008950588235294099,0.008399425287356294,-0.02793172554347831,-0.10156116470233811,0.008031281631079197,-0.025
鱼贝类,黑棘鲷(含皮),0.005858563000404493,0.005858563000404493,-0.06757554532719634,-0.020098039215686314,0.06273635226145433,0.0028841636103349895,-0.00789216934337127,-0.025,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.023085188345806397,-0.1108881433487782,-0.022722407701385526,-0.06499181107741936,-0.012198452435138821,-0.011620283649986622,-0.009334356455266202,-0.025,-0.025,-0.024194915980061325,-0.024194915980061325,-0.024194915980061325,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024935482316993444,-0.02494922155635048,-0.024950533464326456,-0.025,-0.024618170016164138,-0.02452471482889734,-0.025,-0.025,-0.025,0.008280277817971346,-0.013602941176470592,-0.027312886079586263,-0.04486301369863015,0.0445680310629348,-0.01954442011082621,-0.025,0.002884569918196817,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.010784739104791202,-0.0029558113011323925,0.031761388957178435,-0.025,-0.0004426071778292906,-0.025,-0.016057349350144176,-0.07029300292659073,-0.025,0.028294711256278166,-0.025,0.022408265993412946,0.017104739525505126,-0.005764088199272301,-0.017771428850523983,-0.0027931342193044106,-0.018942350464446235,-0.023468556216597686,-0.017568992869719847,0.04360438743268979,0.023769507160935087,0.26448055414571026,0.06661027776463352,-0.025,-0.225,-0.05365223124436122,-0.04594350125243532,-0.06041033434650461,-0.05158045977011491,-0.16541551125114143,-0.027849034900219685,-0.03335719864618589,-0.11938388920522361,-0.022865670789682796,-0.027122820318423113,-0.013280080570223923,-0.05358597614198432,-0.04016969489201233,-0.014901129943502817,-0.03966666666666671,-0.03484313725490201,-0.017816091954023006,-0.0358016304347826,-0.13051887169460993,0.019632958982021498,-0.025
鱼贝类,多鳞四指马鲅,-0.012761347397952122,-0.012761347397952122,-0.04651290774464678,-0.027032679738562132,0.04674141704178942,0.0009516870850660372,-0.013047664428895331,-0.025,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.02299569701204086,-0.11065624747659239,-0.018900835583540297,-0.039443573608450314,-0.016405894401456532,-0.01284118276692534,-0.0038374579627677013,-0.025,-0.025,-0.024866475822640344,-0.02486647595882081,-0.02486647595882081,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024602140954792892,-0.024606074555745615,-0.02460641843355397,-0.025,-0.024904542504041036,-0.024762357414448672,-0.025,-0.025,-0.025,-0.015088265084647664,-0.021378676470588238,-0.09437221663554086,-0.05226027397260275,0.005215936884380028,-0.021995534218176436,-0.024821079525341298,0.0009512114195861197,-0.025,-0.025,-0.025,-0.025,-0.02496067568160148,-0.02238430254368644,-0.005284914781369093,0.01004935544012283,0.022291050798798395,9.847365577186906e-05,-0.0029644964369359324,-0.025,-0.01385737986473289,-0.06977652079560477,-0.014077565270188221,0.00828042456361859,-0.01758615095154545,0.026978749686790086,-0.0044240727164825515,0.00611371557528077,-0.021645248102500073,-0.000394180441711231,-0.020445525527995615,-0.023828539256104793,-0.0005968599636512611,0.07383817020577932,0.0831646396679771,0.1430150425344911,0.07108994783736614,-0.025,-0.225,-0.02675525713095983,-0.005002435290843321,-0.026141793313069928,-0.009874461206896501,-0.15019205285239773,-0.017204201910054298,-0.023152564436344697,-0.09605461638681462,-0.036200622371130406,0.0018869092747030858,-0.03693435353866542,-0.027097032295606616,-0.01819317792252323,0.012867231638418103,-0.011783833333333327,0.0011501960784313647,0.009139511494252905,-0.018709069293478292,-0.13479835660401723,0.006626259218200217,-0.025
鱼贝类,大黄鱼,-0.016978196369740517,-0.016978196369740517,-0.031193716229737878,-0.05565359477124182,0.052885952712100136,0.004340784070542909,-0.015834228139966208,-0.023386507519455497,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.02384399919206553,-0.11421457327975698,-0.02247388984457385,-0.052687076403403865,-0.020427002730996815,-0.01567601016858443,-0.03267512723776875,-0.025,-0.025,-0.024793247731206308,-0.024793247571900857,-0.024793247571900857,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024838705792483606,-0.024838696176462772,-0.024838696079325397,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.02268485023874982,-0.020441176470588237,-0.09399870708231575,-0.054054794520547955,-0.009011724735194192,-0.01964573802305372,-0.0248560940698444,0.004340289528920429,-0.025,-0.025,-0.025,-0.025,-0.024858261290757945,-0.025,-0.00809999517483979,0.009775242077038171,0.03477722747802049,0.0015778134169569594,-0.0056853168800622515,-0.025,-0.01296351741259041,-0.07083639364555396,-0.014481701373504652,0.013376384593115576,-0.025,0.04576028224110661,-0.0011986588110886702,-0.014097379410171031,-0.022011759304565278,-0.0020230304062440023,-0.02408923918022523,-0.02420066987836127,-0.007806000592737231,0.09578893840961461,0.0875560981997735,0.159370397139056,0.08794816748826059,-0.025,-0.225,-0.03594073565132902,-0.021349846924575644,-0.02697568389057753,-0.012539511494252809,-0.14896934301720421,-0.026821711409308183,-0.02811897943243946,-0.10036919070373043,-0.07496803103758296,-0.003852666161233198,-0.006953195239698812,-0.032814954902531335,-0.024134384641755213,0.014187853107344606,-0.034666666666666734,-0.03300313725490203,-0.0001637931034483009,-0.0374694293478261,-0.06849957885288133,0.006844122041740966,-0.025
鱼贝类,小黄鱼(去皮),-0.06402061674447962,-0.06402061674447962,0.0024664798879328043,-0.013562091503268037,-0.009047935952462852,-0.01865258099320678,-0.01594291318178479,-0.025,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.022330868603245284,-0.11511785515159671,-0.021420926387891538,-0.06276776909462366,-0.022155211652253072,-0.016637677281241638,-0.0310216646199038,-0.025,-0.025,-0.0248629644221381,-0.0248629644221381,-0.0248629644221381,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024860211686819126,-0.0248602033529344,-0.02486020326874868,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.017765156996093184,-0.021691176470588235,-0.08764904467748888,-0.006369863013698643,-0.009677902871227762,-0.025,-0.02423044957136041,-0.018652579721434807,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.023003518066976664,-0.025,-0.012428716126058661,-0.008146069916104101,-0.018868576455611446,-0.025,-0.020122190554624095,-0.07438870167877802,-0.020930356586094292,-0.016789265719958195,-0.025,-0.00902204782483644,-0.02041881144747546,-0.023264045119509646,-0.020844015604478162,-0.02110615456403049,-0.02478979419648901,-0.024937125475168236,-0.025,-0.025,-0.008053067009713671,0.020615117622960408,-0.0007279526583737206,-0.025,-0.225,0.015429592615726295,0.027671861953799004,0.006762917933130663,0.016307471264367768,-0.12177844025200393,-0.004128152936898097,-0.015132777922416005,-0.07102768376534521,-0.013386137240222196,0.04237427343947428,0.03904976538785729,0.015951411114343894,0.026336990058279053,0.051483050847457607,0.02333333333333326,0.040137254901960795,0.0017241379310344862,0.028396739130434806,-0.07134309042059384,0.00700462717501326,-0.025
鱼贝类,小黄鱼(含皮),-0.06374937306886301,-0.06374937306886301,0.0021662997798679307,-0.02192810457516342,-0.0057578227426583126,-0.018910044169460863,-0.012918852527480712,-0.025,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.022784330817715675,-0.11279997308365217,-0.022914376195125888,-0.04150036763413976,-0.017745789713245336,-0.018644634733743646,0.024258727806932695,-0.025,-0.025,-0.02491555166583715,-0.024915551825142605,-0.024915551825142605,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024847308150217812,-0.024847299047051425,-0.024847298955094712,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.01646288525538996,-0.021544117647058825,-0.09317985921562993,-0.04278082191780823,-0.0005417455770530197,-0.015257893055046802,-0.02412271251135087,-0.01891052812219746,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.02281100700639856,-0.025,-0.012378806257001652,-0.025,-0.01834149761944802,-0.025,-0.025,-0.07500000000000001,-0.025,-0.014184649340696251,-0.025,-0.0037352213560686506,-0.01866245897935266,-0.019225807203063962,-0.025,-0.01920855920354632,-0.024792053772024016,-0.025,-0.025,0.025125305646355976,0.00020589881653917952,0.0300655611985673,0.00484357472700905,-0.025,-0.225,0.020504652647650667,0.039066239910937994,0.01920060790273559,0.0407686781609195,-0.12708821335841541,-0.007925238233526893,-0.010682114032803905,-0.06702774932208011,-0.016840754477910003,0.044433914581753914,0.03746508756675379,0.02080157113761999,0.041448405896468976,0.05826624293785307,0.04102,0.05311764705882349,0.005419540229885111,0.029645040760869518,-0.08297074718261802,0.00527907649298694,-0.025
鱼贝类,白姑鱼,-0.06771433701948822,-0.06771433701948822,0.007469481689013402,-0.02924836601307193,-0.0070539279465207105,-0.01653376925088234,-0.01292388424237972,-0.025,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.022533954687780966,-0.11223396074058409,-0.014262779163674612,-0.03830330728387095,-0.01788802913063268,-0.013292748193738291,-0.009890441280000495,-0.025,-0.025,-0.024811576080439886,-0.024811576080439886,-0.024811576080439886,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024948385853594754,-0.024959996651762767,-0.024967739215865082,-0.024487392708446062,-0.025,-0.025,-0.025,-0.025,-0.025,-0.016318188395311822,-0.021691176470588235,-0.10057822151989657,-0.05897260273972604,-0.02005124813232201,-0.022661894333211235,-0.025,-0.01653376755458421,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.022945480801481802,-0.013142898502881821,-0.006971893942690353,-0.012819966090032192,-0.018295736663613546,-0.025,-0.021864265356544062,-0.0724554707379135,-0.02071702850391375,-0.017832371254255314,-0.025,-0.004896162148026111,-0.021826321351441885,-0.02273113249994735,-0.025,-0.020154713781801593,-0.024830028901067284,-0.0248922151002884,-0.024117431704468194,0.015227118085531725,-0.00851525609126694,0.02492378540748212,0.0016547162091070274,-0.025,-0.225,-0.03267922826011521,-0.020894795435569102,-0.037006079027355615,-0.03146551724137933,-0.15182363667763962,-0.015988593918558905,-0.03687190835719864,-0.10997227875048213,-0.008493474763081196,-0.0005875663381348928,-0.00293237091749593,-0.036128891475123714,-0.03434178950977032,0.015819209039548005,-0.034666666666666734,-0.009431372549019601,-0.009482758620689702,-0.005230978260869601,-0.09900968945779623,0.01211379958548224,-0.025
鱼贝类,眼斑拟石首鱼,-0.06986259138063702,-0.06986259138063702,-0.004287572543526075,-0.017470588235294127,-0.013440735589553391,-0.02141755518177201,-0.01263707649313624,-0.01613079598628732,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.022940712905267713,-0.1085597677503701,-0.020901765491938788,-0.04495185838724041,-0.013084604005461992,-0.01443504147712068,-0.017604505577197102,-0.025,-0.025,-0.024965192786445416,-0.02496519296322308,-0.02496519296322308,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024946235264161204,-0.024951393781174117,-0.024952684183268785,-0.024943043634271786,-0.02487272333872138,-0.025,-0.025,-0.025,-0.025,0.04242873679641152,-0.021397058823529415,-0.06607168510271512,-0.021438356164383568,-0.00919254451497473,-0.019549096322159787,-0.02481107536976898,-0.02141773330576373,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.023362648796707852,-0.020094923079071972,-0.01746084760717428,-0.025,-0.022019854530198456,-0.025,-0.025,-0.07500000000000001,-0.025,-0.021177511421317536,-0.025,-0.02086542683728496,-0.022130546529778996,-0.02274684991202155,-0.025,-0.018719458451904175,-0.022746134371725187,-0.02470060274034485,-0.0220597362537264,-0.00842057370167738,-0.0035655191538858516,-0.025,0.0003688638622060293,-0.025,-0.225,-0.049369019362898225,-0.042550097411633736,-0.04632796352583593,-0.038586206896551734,-0.15792728256341654,-0.02537107482630123,-0.004688232231189804,-0.11407866175337333,-0.07962422502137559,-0.009486479656305308,-0.028845105429857215,-0.04770613907477453,-0.043720431950634214,0.0003379237288135828,-0.03682866666666673,-0.03966243137254902,-0.004986206896551701,-0.058709748641304293,-0.12641729838734472,0.004112642791728929,-0.025
鱼贝类,黄姑鱼,-0.07610887262761916,-0.07610887262761916,0.023078847308385053,-0.021143790849673216,-0.01832007318009382,-0.02257062956258309,-0.013715876167483652,-0.025,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.02293490464324999,-0.11056591621325437,-0.006971230104824561,-0.0376027340592903,-0.018456986800182068,-0.016804923735616806,0.0020375782105502005,-0.025,-0.025,-0.02494141721851964,-0.02494141729046404,-0.02494141729046404,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.024892470528322403,-0.024892464117641847,-0.0248924640528836,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.01689697583562437,-0.018014705882352943,-0.08219005889958339,-0.04979452054794521,0.000124432558980557,-0.018765051555229954,-0.024380511904945133,-0.022570725048507278,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.023612519537706166,-0.025,-0.02023775770225686,-0.025,-0.022547872665127533,-0.025,-0.023746891721302267,-0.07500000000000001,-0.025,-0.022460417710397716,-0.025,-0.019591658971180332,-0.023578317546272515,-0.023807939887456515,-0.025,-0.022158785338354244,-0.024872787443815058,-0.02497027363574048,-0.02380440052910514,-0.004764482551609741,-0.013921244264361891,0.006503366315054306,-0.01027807499283251,-0.025,-0.225,0.027348948573807985,0.04320484274979125,0.024999999999999967,0.038800287356321794,-0.11840461507004194,-0.004382803581504294,-0.006996875813590195,-0.061030281694369026,0.01210463426568209,0.0454220368966389,0.02660590540833388,0.022262147221413953,0.03950805622214598,0.05749646892655372,0.03220333333333325,0.060220392156862756,0.017298850574712588,0.025495923913043478,-0.020828491678501815,0.007014267122957538,-0.025
鱼贝类,黑或(或字加鱼边),-0.00922683536732713,-0.00922683536732713,-0.06037122273364015,-0.04062091503267973,0.05515912183887418,0.00641551651420906,-0.011213101176716842,-0.01258851938042689,-0.17500000000000002,-0.025,-0.025,-0.025,-0.025,-0.9750000000000001,-0.025,-0.9750000000000001,-0.02338111378327268,-0.11114923192278853,-0.017906926841457775,0.16396219084148408,-0.010064861174328631,-0.01744046026224244,-0.10429140112689478,-0.025,-0.025,-0.024894653873824234,-0.024894653899518664,-0.024894653899518664,-0.9750000000000001,-0.9750000000000001,-0.025,-0.025,-0.025,-0.025,-0.02496559056906317,-0.024965588517645392,-0.024965588496922753,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.015015916654608595,-0.022058823529411766,-0.0866434420341905,-0.03990410958904111,-0.018147882029368942,-0.009412628888074882,-0.024669093315684978,0.006415094838633659,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.012582474356702891,0.46385905398041466,0.02645652727330223,-0.025,0.0015351754124826172,-0.025,-0.0019985734220097917,-0.06667549228617932,-0.025,0.007252280175154051,-0.025,0.02165331300904179,-0.003905068885836603,-0.0036564475087452024,-0.018961541159786058,0.004436856438440578,-0.023746872882464777,-0.024170420046257208,-0.01022355128048674,0.10741484282615452,0.08521725454550119,0.18880352598486522,0.1526835949351585,-0.025,-0.225,-0.022003539454507615,-0.011061786807681606,-0.017896656534954425,-0.015520833333333428,-0.15258549701557533,-0.0249641570496804,-0.013008331163759407,-0.09552707939391183,-0.007780980789847597,0.005318423047763504,-0.0054897334459558245,-0.02701047425080011,-0.007528282482002047,0.013838276836158181,-0.014536666666666698,-0.002874509803921621,0.00020689655172420607,-0.004806385869565194,-0.06077598662166231,0.01146792307321541,-0.025
